ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Customer_Tenure_Days,Web_Conversion_Rate,Income_Group,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,KMeans_Cluster,Cluster_Name,PCA1,PCA2,Segment
4550,1966,Postgraduate,Partner,33564.0,0,1,2014-06-24,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,48,1,2,71,5,0,190,0.2,Low,2,1,2,5,At Risk,0,Cluster 0 - Budget Families,-1.9468927371662281,-0.9999584563331883,Budget Families
4240,1978,Graduate,Partner,17345.0,1,0,2012-11-03,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,36,1,2,58,5,0,788,0.25,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.185303369413916,-0.46060102527503266,Budget Families
8911,1967,Postgraduate,Partner,56320.0,0,1,2013-04-08,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,47,1,2,702,18,0,632,1.25,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.6624341475263693,0.6240489999787284,Deal-Seeking Families
3706,1978,Graduate,Alone,28647.0,1,0,2013-08-21,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,36,1,2,94,6,1,497,0.2857142857142857,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-1.3470428607561047,-1.0960315086139452,Budget Families
3628,1987,Undergraduate,Alone,15038.0,1,0,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,27,1,2,80,5,0,701,0.2222222222222222,Low,1,1,2,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.213476359114253,-0.45385967981875114,Budget Families
10175,1958,Postgraduate,Alone,32173.0,0,1,2013-08-01,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,56,1,2,22,4,0,517,0.25,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.2262224206390377,-1.046624092811856,Budget Families
8985,1964,Undergraduate,Partner,68316.0,0,1,2012-11-04,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,50,1,2,1211,27,0,787,1.6666666666666667,High,2,4,4,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,2.836870340544214,2.324769083992144,Deal-Seeking Families
5204,1971,Graduate,Partner,74538.0,0,0,2013-06-29,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,43,0,1,1461,21,1,550,2.6666666666666665,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,3.46669553412588,-0.5876713489669808,Affluent Loyalists
9220,1971,Graduate,Alone,91700.0,0,0,2013-01-17,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,43,0,1,1968,19,0,713,2.6666666666666665,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.436094243657904,-0.39106499795050625,Affluent Loyalists
9888,1969,Graduate,Partner,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,0,1,1091,15,0,189,2.0,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,1.29374353403195,-1.0400934384478673,Affluent Loyalists
5263,1977,Undergraduate,Partner,31056.0,1,0,2013-01-22,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,37,1,2,55,4,0,708,0.125,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2075528656639736,-1.0022970645378546,Budget Families
1020,1973,Graduate,Partner,79593.0,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,41,0,1,1366,18,1,233,2.5,High,2,3,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.686965062836331,-1.0733436984709808,Affluent Loyalists
9503,1980,Graduate,Alone,28071.0,0,0,2012-08-29,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,34,0,1,313,11,0,854,0.625,Low,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-0.6969698851960293,-0.5414918635072012,Budget Families
10613,1958,Postgraduate,Partner,37334.0,1,1,2014-02-26,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,56,2,3,62,7,0,308,0.75,Mid-Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-2.068870864720501,1.118020451196267,Budget Families
67,1972,Postgraduate,Alone,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,42,2,3,92,6,0,469,0.2857142857142857,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-2.0279295880364137,0.5485758442312556,Budget Families
6019,1971,Postgraduate,Partner,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,43,1,2,72,5,1,276,0.16666666666666666,Mid-Low,4,1,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-1.375947890576077,-1.2922635243948097,Budget Families
5863,1953,Graduate,Partner,47703.0,0,1,2013-05-29,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,61,1,2,655,17,0,581,1.2,Mid-Low,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.35785102595851404,1.1593792196658737,Deal-Seeking Families
3717,1959,Graduate,Partner,61180.0,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,55,1,2,704,16,1,252,1.6666666666666667,Mid-High,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.1685746399010462,-0.05456194629886902,Affluent Loyalists
6730,1954,Graduate,Partner,38998.0,1,1,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,60,2,3,54,5,0,788,0.25,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.257161724608067,0.5652603279216404,Budget Families
10749,1991,Graduate,Alone,8028.0,0,0,2012-09-18,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,23,0,1,178,1,0,834,0.0,Low,2,1,2,5,At Risk,3,Cluster 3 - Deal-Seeking Families,-2.632834834043312,3.3284463492317675,Deal-Seeking Families
4998,1962,Graduate,Partner,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,0,1,1033,13,1,222,2.0,High,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.7931156504712396,-1.3333162754492227,Affluent Loyalists
6287,1986,Graduate,Partner,34728.0,1,0,2013-07-30,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,28,1,2,36,4,0,519,0.16666666666666666,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.0206387680919637,-1.0504319529898656,Budget Families
5985,1965,Postgraduate,Alone,33168.0,0,1,2012-10-13,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,49,1,2,122,7,0,809,0.2857142857142857,Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.717309197414063,-0.07798088927517513,Budget Families
4754,1966,Postgraduate,Partner,33585.0,0,1,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,48,1,2,122,6,0,462,0.5,Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.8653169886548233,-0.8102147863488637,Budget Families
4002,1960,Postgraduate,Partner,77037.0,0,1,2013-10-13,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,54,1,2,1123,26,0,444,2.3333333333333335,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,2.5982595055184725,0.35007500452771423,Affluent Loyalists
8870,1984,Graduate,Partner,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,30,1,2,497,12,0,778,0.75,Low,2,2,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.6548261054136725,1.769018333987673,Deal-Seeking Families
966,1966,Graduate,Partner,44529.0,0,1,2013-07-05,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,48,1,2,691,19,1,544,1.2,Mid-Low,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,0.6324886035142173,1.7001119644812872,Deal-Seeking Families
4767,1965,Undergraduate,Partner,70924.0,0,0,2014-04-07,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,49,0,1,1363,19,1,268,2.0,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.6806964952179855,-0.9095970456646474,Affluent Loyalists
9725,1966,Postgraduate,Partner,28764.0,1,1,2014-06-05,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,48,2,3,12,3,1,209,0.125,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.356564970941027,-0.6770689895010997,Budget Families
4475,1949,Postgraduate,Partner,69098.0,0,0,2013-02-16,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,65,0,1,2440,24,0,683,1.4,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.819414464892616,-0.39134007834149864,Affluent Loyalists
5740,1970,Undergraduate,Alone,25959.0,1,1,2013-02-14,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,44,2,3,56,5,0,685,0.16666666666666666,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.3513486671520094,0.010751379995903653,Budget Families
5731,1983,Postgraduate,Partner,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,1,2,37,4,0,635,0.14285714285714285,Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.3079581070672517,-1.01497595694083,Budget Families
7290,1985,Graduate,Alone,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,29,0,1,968,20,0,817,1.5,High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.5914504775304728,-1.0050369668961134,Affluent Loyalists
3846,1974,Graduate,Partner,42557.0,0,1,2012-08-29,98,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,40,1,2,270,11,0,854,0.75,Mid-Low,1,2,2,5,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.7007591090313651,1.013308549513698,Deal-Seeking Families
8104,1951,Postgraduate,Partner,53312.0,0,0,2013-08-09,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,63,0,1,278,11,0,509,0.7142857142857143,Mid-High,3,2,2,7,Potential Loyalists,0,Cluster 0 - Budget Families,-0.19592768866573465,-0.9438961295483702,Budget Families
4507,1952,Graduate,Alone,72228.0,0,0,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,62,0,1,1250,21,0,764,2.0,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.5354355694667134,-0.559731976879955,Affluent Loyalists
11013,1987,Graduate,Partner,67605.0,0,0,2013-03-31,84,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,27,0,1,938,16,0,640,2.0,Mid-High,1,3,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.570565131966207,-1.2605231024308419,Affluent Loyalists
4491,1949,Postgraduate,Partner,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,65,2,3,1178,17,1,821,0.375,Mid-High,4,3,4,11,Champions,3,Cluster 3 - Deal-Seeking Families,0.735203757222737,3.655616114265278,Deal-Seeking Families
3759,1958,Graduate,Partner,65196.0,0,2,2013-07-25,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,56,2,3,1155,24,1,524,1.4,Mid-High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.1078123113893152,1.0764890254771753,Affluent Loyalists
1162,1987,Postgraduate,Alone,42000.0,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,27,0,1,653,18,0,720,1.0,Mid-Low,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,0.4211572127966688,-0.3849185034951028,Affluent Loyalists
2055,1973,Postgraduate,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,41,2,3,49,4,1,226,0.2,Mid-Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-1.991394173562817,-0.27356202250446177,Budget Families
10766,1964,Postgraduate,Partner,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,50,1,2,506,16,0,264,2.0,Mid-High,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,0.4964227587917902,-0.31452174420263035,Affluent Loyalists
4415,1961,Graduate,Partner,16860.0,1,1,2012-09-12,19,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,53,2,3,38,5,0,840,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.707258836974539,0.4014142984556641,Budget Families
3005,1992,Graduate,Alone,83528.0,0,0,2014-05-01,7,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,22,0,1,1650,22,2,244,4.0,High,4,4,4,12,Champions,2,Cluster 2 - VIP Champions,4.0398709179688295,-1.4229046968890335,VIP Champions
2223,1965,Undergraduate,Alone,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,49,1,2,1826,25,0,880,1.3333333333333333,Mid-High,2,4,4,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,3.0964386712077325,3.0686938613826635,Deal-Seeking Families
4817,1956,Graduate,Alone,22304.0,0,0,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,58,0,1,18,3,0,879,0.125,Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.12403602067405,-1.6849402564091218,Budget Families
2875,1978,Graduate,Partner,67023.0,0,0,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,36,0,1,906,23,0,302,1.5,Mid-High,1,4,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.9487785024023252,-0.9060579025707022,Affluent Loyalists
10536,1971,Postgraduate,Partner,32892.0,1,0,2014-05-25,78,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,43,1,2,46,6,0,220,0.375,Low,1,2,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8407444900232144,-0.2960742909296078,Budget Families
11112,1966,Graduate,Partner,70713.0,0,1,2012-12-03,23,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,48,1,2,1477,19,0,758,1.6666666666666667,High,4,4,4,12,Champions,3,Cluster 3 - Deal-Seeking Families,1.8439849990693098,1.727198286603834,Deal-Seeking Families
3807,1955,Graduate,Partner,59925.0,0,1,2012-11-30,83,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,59,1,2,766,20,0,761,1.5,Mid-High,1,4,3,8,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,1.0989540475348196,1.2844316681995513,Deal-Seeking Families
9197,1953,Graduate,Partner,39722.0,0,1,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,61,1,2,47,5,0,310,0.4,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-1.8761093645254867,-0.4654469746812895,Budget Families
10832,1958,Graduate,Partner,46610.0,0,0,2013-07-18,4,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,56,0,1,467,13,0,531,1.0,Mid-Low,4,3,3,10,Loyal Customers,0,Cluster 0 - Budget Families,0.04668583225817168,-0.7612615681141812,Budget Families
6421,1961,Graduate,Partner,88347.0,0,0,2013-07-03,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,53,0,1,2116,20,1,546,4.0,High,3,4,4,11,Champions,1,Cluster 1 - Affluent Loyalists,3.581319834339878,-1.2197041848821677,Affluent Loyalists
4207,1981,Postgraduate,Partner,87171.0,0,0,2013-05-01,27,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,33,0,1,1298,24,2,609,3.0,High,3,4,4,11,Champions,2,Cluster 2 - VIP Champions,3.7799680049963817,-1.0483054106692251,VIP Champions
577,1976,Undergraduate,Partner,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,2,3,22,4,0,498,0.14285714285714285,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.7038289623471696,-0.00820231341086804,Budget Families
10855,1968,Postgraduate,Alone,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,46,1,2,396,13,0,343,0.8,Mid-Low,4,3,2,9,Loyal Customers,0,Cluster 0 - Budget Families,-0.5388941902627503,-0.011862482889525483,Budget Families
3081,1978,Postgraduate,Partner,41014.0,1,0,2013-04-22,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,36,1,2,20,3,0,618,0.14285714285714285,Mid-Low,2,1,1,4,Lost / Inactive,0,Cluster 0 - Budget Families,-2.098912370836979,-1.0513322031748285,Budget Families
3535,1965,Graduate,Alone,66294.0,0,0,2014-03-17,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,49,0,1,967,12,0,289,2.0,Mid-High,2,2,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.8304895171444352,-1.0875693701335278,Affluent Loyalists
247,1971,Graduate,Partner,36715.0,1,0,2012-11-17,16,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,43,1,2,357,13,0,774,0.7777777777777778,Mid-Low,4,3,2,9,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,-0.41806805252509643,1.9202415169109837,Deal-Seeking Families
8707,1956,Graduate,Partner,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,58,0,1,1401,15,0,861,1.6666666666666667,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,2.1505539787155383,-0.9203170382513831,Affluent Loyalists
9523,1982,Graduate,Partner,40479.0,1,0,2013-08-17,95,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,32,1,2,15,3,0,501,0.0,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.2239719515094944,-1.1794827052487655,Budget Families
6072,1970,Postgraduate,Alone,75345.0,0,0,2013-02-02,16,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,44,0,1,2087,19,1,697,1.6666666666666667,High,4,4,4,12,Champions,1,Cluster 1 - Affluent Loyalists,3.4855309309899236,-1.106675417517816,Affluent Loyalists
6295,1977,Graduate,Partner,54233.0,0,1,2013-02-04,46,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,37,1,2,981,22,0,695,1.375,Mid-High,3,4,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,2.048477115644626,1.967135500548766,Deal-Seeking Families
10914,1970,Graduate,Alone,24163.0,1,1,2013-10-12,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,44,2,3,17,4,0,445,0.25,Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-2.764917980916843,-0.009465937869561977,Budget Families
1509,1958,Postgraduate,Partner,84460.0,0,0,2013-01-04,80,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,56,0,1,523,22,4,726,1.8,High,1,4,3,8,Potential Loyalists,2,Cluster 2 - VIP Champions,4.391166747673202,-1.5303637953459834,VIP Champions
5577,1983,Graduate,Partner,43776.0,1,0,2014-05-03,77,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,31,1,2,23,3,0,242,0.16666666666666666,Mid-Low,1,1,1,3,Lost / Inactive,0,Cluster 0 - Budget Families,-2.0381393845387774,-1.0476955847477472,Budget Families
7348,1958,Postgraduate,Alone,71691.0,0,0,2014-03-17,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,56,0,1,1192,16,0,289,2.0,High,4,3,4,11,Champions,1,Cluster 1 - Affluent Loyalists,1.921086892620795,-1.0265783150559473,Affluent Loyalists
1127,1973,Postgraduate,Partner,85844.0,0,0,2014-05-29,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,41,0,1,1958,19,1,216,3.0,High,2,4,4,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,3.440697651199815,-0.9384179618701836,Affluent Loyalists
1833,1974,Postgraduate,Alone,39190.0,1,0,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,40,1,2,133,7,0,249,0.4,Mid-Low,1,2,2,5,At Risk,0,Cluster 0 - Budget Families,-1.5538641376641258,-0.41411239877608325,Budget Families
4944,1959,Graduate,Partner,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,55,0,1,777,16,0,495,2.0,High,4,3,3,10,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.3189477746159892,-0.9901011936101876,Affluent Loyalists
9080,1972,Postgraduate,Alone,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,42,2,3,73,6,0,557,0.375,Mid-Low,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-2.088163117430141,0.6949556963691486,Budget Families
6466,1965,Postgraduate,Partner,57236.0,1,1,2014-03-12,22,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,49,2,3,121,7,0,294,0.6666666666666666,Mid-High,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-1.5768644774924792,0.5744168367857776,Budget Families
9964,1979,Graduate,Alone,61825.0,0,1,2013-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,35,1,2,424,14,0,511,1.0,Mid-High,2,3,3,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.04624884013528132,-0.34589769849256946,Budget Families
4790,1958,Graduate,Alone,79803.0,0,1,2014-06-02,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,56,1,2,868,12,0,212,4.0,High,2,2,3,7,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.6746134066861843,-0.4403089926897253,Affluent Loyalists
10245,1986,Undergraduate,Alone,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,28,0,1,756,14,0,791,3.0,High,2,3,3,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,0.9803061919949554,-1.1691326342182025,Affluent Loyalists
1109,1982,Postgraduate,Partner,27590.0,1,0,2013-04-23,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,32,1,2,12,3,0,617,0.14285714285714285,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.384075775073501,-1.0550104453241493,Budget Families
6001,1979,Graduate,Partner,56775.0,0,1,2013-01-02,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,35,1,2,937,23,0,728,1.0,Mid-High,2,4,3,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,1.758952522732292,0.3975889748857714,Affluent Loyalists
5538,1975,Graduate,Alone,83829.0,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,39,0,1,1862,17,3,449,4.0,High,1,3,4,8,Potential Loyalists,2,Cluster 2 - VIP Champions,3.856021904500513,-2.1809181738044447,VIP Champions
10552,1979,Undergraduate,Partner,54210.0,0,1,2013-05-20,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,35,1,2,367,12,0,590,0.8,Mid-High,4,2,2,8,Potential Loyalists,0,Cluster 0 - Budget Families,-0.5364074041474001,-0.037983349400145805,Budget Families
1545,1986,Graduate,Partner,38508.0,1,0,2013-08-02,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,28,1,2,443,14,0,516,0.875,Mid-Low,1,3,3,7,Potential Loyalists,3,Cluster 3 - Deal-Seeking Families,-0.24015461315734912,1.9801026754974926,Deal-Seeking Families
7409,1970,Graduate,Partner,53187.0,1,0,2013-10-26,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,44,1,2,267,11,0,431,0.8,Mid-High,2,2,2,6,At Risk,0,Cluster 0 - Budget Families,-0.6880369608494368,-0.03957088686379881,Budget Families
4444,1972,Graduate,Partner,30023.0,1,0,2014-03-24,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,42,1,2,61,5,0,282,0.25,Low,3,1,1,5,At Risk,0,Cluster 0 - Budget Families,-2.057789621506244,-0.8628991608262521,Budget Families
146,1960,Postgraduate,Alone,76045.0,0,0,2013-11-15,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,54,0,1,1323,20,1,411,2.0,High,1,4,4,9,Loyal Customers,1,Cluster 1 - Affluent Loyalists,2.451115056004509,-1.1472202003434844,Affluent Loyalists
6271,1952,Postgraduate,Partner,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,62,1,2,63,5,0,195,0.4,Mid-Low,4,1,1,6,At Risk,0,Cluster 0 - Budget Families,-1.6323288798264113,-0.8827015887635103,Budget Families
10065,1970,Undergraduate,Partner,15315.0,0,0,2013-08-03,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,44,0,1,64,6,0,515,0.4,Low,3,2,1,6,At Risk,0,Cluster 0 - Budget Families,-1.955665956226029,-1.1090058104263416,Budget Families
4741,1974,Undergraduate,Partner,65463.0,1,0,2014-01-30,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,40,1,2,562,17,1,335,1.2,Mid-High,4,3,3,10,Loyal Customers,3,Cluster 3 - Deal-Seeking Families,0.8907206027756989,0.10443910517915962,Deal-Seeking Families
246,1965,Graduate,Partner,66480.0,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,49,2,3,312,12,0,214,1.0,Mid-High,2,2,2,6,At Risk,3,Cluster 3 - Deal-Seeking Families,-0.7568997645147312,2.505922283823283,Deal-Seeking Families
375,1954,Graduate,Alone,76773.0,0,0,2013-02-25,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,60,0,1,1156,15,0,674,2.0,High,1,3,4,8,Potential Loyalists,1,Cluster 1 - Affluent Loyalists,1.005571558976363,-1.2934811334667684,Affluent Loyalists
